NC_000013.11,18176737,18194318,LOC124903223,minus,124903223,ankyrin repeat domain-containing protein 36B-like
NC_000013.11,18180390,18180623,VN1R111P,minus,100312852,vomeronasal 1 receptor 111 pseudogene
NC_000013.11,18195297,18232016,FAM230C,plus,26080,family with sequence similarity 230 member C
NC_000013.11,18206421,18207468,EIF3FP2,minus,83880,eukaryotic translation initiation factor 3 subunit F pseudogene 2
NC_000013.11,18253363,18258571,LOC101060145,minus,101060145,glutathione hydrolase light chain 1-like
NC_000013.11,18261300,18271624,GGT4P,minus,643171,gamma-glutamyltransferase 4 pseudogene
NC_000013.11,18279320,18309934,IGSF3P1,minus,122965330,IGSF3 pseudogene 1
NC_000013.11,18297685,18300380,KMT5AP1,plus,57108,KMT5A pseudogene 1
NC_000013.11,18339182,18349007,LOC105379278,plus,105379278,putative tyrosine-protein phosphatase TPTE
NC_000013.11,18408127,18423420,LOC102724148,plus,102724148,putative ankyrin repeat domain-containing protein 30B-like
NC_000013.11,18418526,18418632,LOC124903275,plus,124903275,U6 spliceosomal RNA
NC_000013.11,18463430,18463903,VN1R58P,minus,100312810,vomeronasal 1 receptor 58 pseudogene
NC_000013.11,18466319,18487412,ZNF962P,minus,729501,"zinc finger protein 962, pseudogene"
NC_000013.11,18608937,18609705,LONRF2P2,plus,100421799,LONRF2 pseudogene 2
NC_000013.11,18665114,18667934,FEM1AP4,plus,729524,fem-1 homolog A pseudogene 4
NC_000013.11,18680495,18683302,TERF1P5,plus,283523,TERF1 pseudogene 5
NC_000013.11,18697003,18697701,FAM207BP,plus,729535,"family with sequence similarity 207 member B, pseudogene"
NC_000013.11,18709709,18709902,BCYRN1P3,minus,654337,"brain cytoplasmic RNA 1, pseudogene 3"
NC_000013.11,18723520,18724888,GXYLT1P1,minus,100101111,GXYLT1 pseudogene 1
NC_000013.11,18726656,18727441,CNN2P12,plus,100131550,calponin 2 pseudogene 12
NC_000013.11,18733719,18734428,ZNF965P,plus,100132598,"zinc finger protein 965, pseudogene"
NC_000013.11,18738100,18740099,LINC00417,minus,100874164,long intergenic non-protein coding RNA 417
NC_000013.11,18741912,18742701,CYP4F34P,minus,100422247,"cytochrome P450 family 4 subfamily F member 34, pseudogene"
NC_000013.11,18807276,18808855,SNX18P26,minus,100419038,sorting nexin 18 pseudogene 26
NC_000013.11,18809830,18810048,LINC00328-2P,plus,100874404,"long intergenic non-protein coding RNA 328-2, pseudogene"
NC_000013.11,18811143,18871967,ANKRD20A9P,minus,284232,"ankyrin repeat domain 20 family member A9, pseudogene"
NC_000013.11,18837767,18838262,RHOT1P3,minus,100462810,ras homolog family member T1 pseudogene 3
NC_000013.11,18869185,18869291,RNU6-55P,minus,100873763,"RNA, U6 small nuclear 55, pseudogene"
NC_000013.11,18880054,18880157,RNU6-76P,plus,100873777,"RNA, U6 small nuclear 76, pseudogene"
NC_000013.11,18890800,18895740,SNX19P2,minus,400094,sorting nexin 19 pseudogene 2
NC_000013.11,18905439,18926741,LINC00408,plus,100652856,long intergenic non-protein coding RNA 408
NC_000013.11,18946755,18965392,PHF2P2,minus,100873793,PHD finger protein 2 pseudogene 2
NC_000013.11,19008259,19012634,LINC00442,plus,348021,long intergenic non-protein coding RNA 442
NC_000013.11,19015487,19019336,USP24P1,minus,100874248,ubiquitin specific peptidase 24 pseudogene 1
NC_000013.11,19026001,19032626,GTF2IP3,minus,645686,general transcription factor IIi pseudogene 3
NC_000013.11,19047895,19062783,PHF2P1,minus,266695,PHD finger protein 2 pseudogene 1
NC_000013.11,19074034,19118283,LOC107984132,minus,107984132,uncharacterized LOC107984132
NC_000013.11,19088487,19088581,RNA5SP24,plus,100873356,"RNA, 5S ribosomal pseudogene 24"
NC_000013.11,19126484,19131556,CENPIP1,plus,100419337,centromere protein I pseudogene 1
NC_000013.11,19142982,19143077,RNU6-52P,plus,100873761,"RNA, U6 small nuclear 52, pseudogene"
NC_000013.11,19152285,19171196,SMPD4P2,minus,441654,sphingomyelin phosphodiesterase 4 pseudogene 2
NC_000013.11,19173772,19181824,TUBA3C,minus,7278,tubulin alpha 3c
NC_000013.11,19182033,19187465,LOC101928697,plus,101928697,Putative uncharacterized protein LOC645739
NC_000013.11,19201327,19243815,LOC124900335,minus,124900335,uncharacterized LOC124900335
NC_000013.11,19201437,19227435,PSPC1P1,minus,642395,paraspeckle component 1 pseudogene 1
NC_000013.11,19262800,19344973,ANKRD26P3,minus,100101938,ankyrin repeat domain 26 pseudogene 3
NC_000013.11,19304077,19305760,MRPL3P1,minus,359739,mitochondrial ribosomal protein L3 pseudogene 1
NC_000013.11,19345049,19346749,LINC00421,plus,100287114,long intergenic non-protein coding RNA 421
NC_000013.11,19349131,19408148,PARP4P2,plus,645771,poly(ADP-ribose) polymerase family member 4 pseudogene 2
NC_000013.11,19382259,19383308,CCNQP3,plus,100421566,CCNQ pseudogene 3
NC_000013.11,19415268,19415432,SLC25A15P2,plus,100874522,solute carrier family 25 member 15 pseudogene 2
NC_000013.11,19422877,19561574,TPTE2,minus,93492,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2
NC_000013.11,19458201,19458784,CYCSP32,minus,360181,CYCS pseudogene 32
NC_000013.11,19466812,19466908,LOC124903271,minus,124903271,uncharacterized LOC124903271
NC_000013.11,19552569,19568821,MRPS31P2,minus,341757,mitochondrial ribosomal protein S31 pseudogene 2
NC_000013.11,19557832,19565196,GOLM2P1,minus,100420689,GOLM2 pseudogene 1
NC_000013.11,19559417,19561498,ESRRAP1,minus,144847,estrogen-related receptor alpha pseudogene 1
NC_000013.11,19561339,19588495,TPTE2-AS1,plus,100874136,TPTE2 antisense RNA 1
NC_000013.11,19633659,19673441,MPHOSPH8,plus,54737,M-phase phosphoprotein 8
NC_000013.11,19671205,19782945,PSPC1,minus,55269,paraspeckle component 1
NC_000013.11,19736975,19737254,RN7SL166P,minus,106479282,"RNA, 7SL, cytoplasmic 166, pseudogene"
NC_000013.11,19818182,19818611,ST6GALNAC4P1,minus,100874524,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 pseudogene 1"
NC_000013.11,19823482,19863649,ZMYM5,minus,9205,zinc finger MYM-type containing 5
NC_000013.11,19863840,20089115,ZMYM2,plus,7750,zinc finger MYM-type containing 2
NC_000013.11,19875187,19875285,LOC124903265,plus,124903265,small nucleolar RNA U13
NC_000013.11,20069783,20072148,KRR1P1,minus,100422486,KRR1 pseudogene 1
NC_000013.11,20102701,20103230,LINC01072,plus,104355137,long intergenic non-protein coding RNA 1072
NC_000013.11,20105328,20119789,LOC105370101,minus,105370101,uncharacterized LOC105370101
NC_000013.11,20135584,20138392,LOC124903128,plus,124903128,uncharacterized LOC124903128
NC_000013.11,20138255,20161565,GJA3,minus,2700,gap junction protein alpha 3
NC_000013.11,20178956,20186191,LOC107984553,minus,107984553,uncharacterized LOC107984553
NC_000013.11,20179064,20179462,PPIAP28,minus,390378,peptidylprolyl isomerase A pseudogene 28
NC_000013.11,20187470,20192938,GJB2,minus,2706,gap junction protein beta 2
NC_000013.11,20221962,20232319,GJB6,minus,10804,gap junction protein beta 6
NC_000013.11,20295688,20326221,LOC105370102,plus,105370102,uncharacterized LOC105370102
NC_000013.11,20403669,20525857,CRYL1,minus,51084,crystallin lambda 1
NC_000013.11,20433778,20433846,MIR4499,minus,100616304,microRNA 4499
NC_000013.11,20551634,20567029,LOC105370103,minus,105370103,uncharacterized LOC105370103
NC_000013.11,20567157,20691444,IFT88,plus,8100,intraflagellar transport 88
NC_000013.11,20607032,20610582,SLC35E1P1,plus,727991,solute carrier family 35 member E1 pseudogene 1
NC_000013.11,20612161,20612338,RNU2-7P,plus,100873824,"RNA, U2 small nuclear 7, pseudogene"
NC_000013.11,20701513,20723098,IL17D,plus,53342,interleukin 17D
NC_000013.11,20728731,20773961,EEF1AKMT1,minus,221143,EEF1A lysine methyltransferase 1
NC_000013.11,20747765,20748102,RANP8,minus,100420519,RAN pseudogene 8
NC_000013.11,20777329,20902774,XPO4,minus,64328,exportin 4
NC_000013.11,20824944,20826854,LOC124903129,plus,124903129,uncharacterized LOC124903129
NC_000013.11,20921664,20923233,CNOT4P1,minus,100874389,CCR4-NOT transcription complex subunit 4 pseudogene 1
NC_000013.11,20938564,20949428,LINC00367,minus,101930748,long intergenic non-protein coding RNA 367
NC_000013.11,20947946,20949659,HNRNPA1P30,minus,440125,heterogeneous nuclear ribonucleoprotein A1 pseudogene 30
NC_000013.11,20956176,20956437,PPIAP27,minus,100874405,peptidylprolyl isomerase A pseudogene 27
NC_000013.11,20961234,20962268,RPSAP54,plus,642641,ribosomal protein SA pseudogene 54
NC_000013.11,20969318,20969416,LOC124903269,plus,124903269,small nucleolar RNA U13
NC_000013.11,20973036,21061586,LATS2,minus,26524,large tumor suppressor kinase 2
NC_000013.11,21038529,21038667,RNU4-9P,minus,100862675,"RNA, U4 small nuclear 9, pseudogene"
NC_000013.11,21067532,21075623,LOC105370104,plus,105370104,uncharacterized LOC105370104
NC_000013.11,21094295,21094795,RPS12P23,minus,338870,ribosomal protein S12 pseudogene 23
