NC_000005.10,25178,26177,LOC124900928,minus,124900928,uncharacterized LOC124900928
NC_000005.10,26321,51003,LOC105374602,minus,105374602,uncharacterized LOC105374602
NC_000005.10,58175,59069,LOC100128803,plus,100128803,Spi-C transcription factor (Spi-1/PU.1 related) pseudogene
NC_000005.10,92168,189966,PLEKHG4B,plus,153478,pleckstrin homology and RhoGEF domain containing G4B
NC_000005.10,191495,196334,LRRC14B,plus,389257,leucine rich repeat containing 14B
NC_000005.10,192728,194727,LOC124900929,minus,124900929,uncharacterized LOC124900929
NC_000005.10,196868,218153,CCDC127,minus,133957,coiled-coil domain containing 127
NC_000005.10,218320,268746,SDHA,plus,6389,succinate dehydrogenase complex flavoprotein subunit A
NC_000005.10,269556,271524,PDCD6-DT,minus,102467073,PDCD6 divergent transcript
NC_000005.10,271646,438285,PDCD6-AHRR,plus,116412618,PDCD6-AHRR readthrough (NMD candidate)
NC_000005.10,271646,314974,PDCD6,plus,10016,programmed cell death 6
NC_000005.10,288393,290548,PPP4R2P1,minus,100421419,PPP4R2 pseudogene 1
NC_000005.10,321714,438285,AHRR,plus,57491,aryl hydrocarbon receptor repressor
NC_000005.10,403697,404549,LOC100310782,minus,100310782,mitochondrial translational initiation factor 3 pseudogene
NC_000005.10,441835,443160,EXOC3-AS1,minus,116349,EXOC3 antisense RNA 1
NC_000005.10,443176,467290,EXOC3,plus,11336,exocyst complex component 3
NC_000005.10,446821,447392,LOC124900930,plus,124900930,uncharacterized LOC124900930
NC_000005.10,470456,524449,SLC9A3,minus,6550,solute carrier family 9 member A3
NC_000005.10,470510,472965,SLC9A3-OT1,minus,25845,SLC9A3 3' UTR overlapping transcript 1
NC_000005.10,473236,480892,SLC9A3-AS1,plus,100288152,SLC9A3 antisense RNA 1
NC_000005.10,524658,527455,LOC107986395,plus,107986395,uncharacterized LOC107986395
NC_000005.10,535840,535882,MIR4456,minus,100616381,microRNA 4456
NC_000005.10,555061,556387,LOC105374606,minus,105374606,uncharacterized LOC105374606
NC_000005.10,571044,577073,LOC105374607,minus,105374607,uncharacterized LOC105374607
NC_000005.10,600791,607610,LOC105374608,plus,105374608,uncharacterized LOC105374608
NC_000005.10,602169,612210,CEP72-DT,minus,100996325,CEP72 divergent transcript
NC_000005.10,612340,676616,CEP72,plus,55722,centrosomal protein 72
NC_000005.10,659862,700727,TPPP,minus,11076,tubulin polymerization promoting protein
NC_000005.10,693540,698847,LOC101929898,plus,101929898,uncharacterized LOC101929898
NC_000005.10,710355,784729,ZDHHC11B,minus,653082,zinc finger DHHC-type containing 11B
NC_000005.10,767382,768930,BRD9P2,minus,109729114,bromodomain containing 9 pseudogene 2
NC_000005.10,795605,860563,ZDHHC11,minus,79844,zinc finger DHHC-type containing 11
NC_000005.10,816327,817291,SPCS2P3,plus,100288739,signal peptidase complex subunit 2 pseudogene 3
NC_000005.10,863741,892801,BRD9,minus,65980,bromodomain containing 9
NC_000005.10,892884,919348,TRIP13,plus,9319,thyroid hormone receptor interactor 13
NC_000005.10,962318,964161,LOC124900931,minus,124900931,uncharacterized LOC124900931
NC_000005.10,987177,997340,LINC02982,minus,100506688,long intergenic non-protein coding RNA 2982
NC_000005.10,997644,1003973,LOC124900932,minus,124900932,uncharacterized LOC124900932
NC_000005.10,1008802,1038943,NKD2,plus,85409,NKD inhibitor of WNT signaling pathway 2
NC_000005.10,1050384,1155899,SLC12A7,minus,10723,solute carrier family 12 member 7
NC_000005.10,1062896,1062974,MIR4635,minus,100616479,microRNA 4635
NC_000005.10,1130044,1132436,LOC107986396,minus,107986396,uncharacterized LOC107986396
NC_000005.10,1173096,1182847,LOC124900189,minus,124900189,uncharacterized LOC124900189
NC_000005.10,1173096,1178605,TERLR1,minus,101928857,TERT regulating lncRNA 1
NC_000005.10,1201595,1225111,SLC6A19,plus,340024,solute carrier family 6 member 19
NC_000005.10,1225381,1246189,SLC6A18,plus,348932,solute carrier family 6 member 18
NC_000005.10,1253167,1295068,TERT,minus,7015,telomerase reverse transcriptase
NC_000005.10,1309310,1309377,MIR4457,minus,100616235,microRNA 4457
NC_000005.10,1317752,1345099,CLPTM1L,minus,81037,CLPTM1 like
NC_000005.10,1363582,1380073,LINC01511,minus,100506791,long intergenic non-protein coding RNA 1511
NC_000005.10,1370543,1370945,MTCO2P32,minus,107075196,MT-CO2 pseudogene 32
NC_000005.10,1392794,1445440,SLC6A3,minus,6531,solute carrier family 6 member 3
NC_000005.10,1461427,1523960,LPCAT1,minus,79888,lysophosphatidylcholine acyltransferase 1
NC_000005.10,1489531,1495519,LOC124901162,plus,124901162,uncharacterized LOC124901162
NC_000005.10,1510762,1510856,MIR6075,minus,102466103,microRNA 6075
NC_000005.10,1542106,1548399,LOC124901161,minus,124901161,uncharacterized LOC124901161
NC_000005.10,1548410,1555955,LOC107986397,plus,107986397,uncharacterized LOC107986397
NC_000005.10,1571957,1594531,SDHAP3,minus,728609,SDHA pseudogene 3
NC_000005.10,1597557,1634005,PDCD6P1,minus,728613,PDCD6 pseudogene 1
NC_000005.10,1614609,1614948,LOC100132773,plus,100132773,serine/threonine-protein phosphatase 4 regulatory subunit 2-like
NC_000005.10,1619478,1620438,LOC112267946,plus,112267946,uncharacterized LOC112267946
NC_000005.10,1704198,1725384,LOC105374614,minus,105374614,uncharacterized LOC105374614
NC_000005.10,1708785,1708868,MIR4277,minus,100422966,microRNA 4277
NC_000005.10,1793065,1793868,LOC101929003,plus,101929003,uncharacterized LOC101929003
NC_000005.10,1798385,1801434,MRPL36,minus,64979,mitochondrial ribosomal protein L36
NC_000005.10,1801407,1816048,NDUFS6,plus,4726,NADH:ubiquinone oxidoreductase subunit S6
NC_000005.10,1855970,1856568,LINC02116,minus,101929034,long intergenic non-protein coding RNA 2116
NC_000005.10,1857272,1859889,LOC124901163,plus,124901163,eukaryotic translation initiation factor 3 subunit A
NC_000005.10,1864886,1868077,LOC124901164,plus,124901164,uncharacterized LOC124901164
NC_000005.10,1877413,1887179,IRX4,minus,50805,iroquois homeobox 4
NC_000005.10,1883333,1884649,IRX4-AS1,plus,101929056,IRX4 antisense RNA 1
NC_000005.10,1887331,1900493,CTD-2194D22.4,plus,101929081,uncharacterized LOC101929081
NC_000005.10,1927754,1959174,LOC124901165,plus,124901165,keratin-associated protein 5-5-like
NC_000005.10,1931033,2119386,LOC105374618,plus,105374618,uncharacterized LOC105374618
NC_000005.10,2266961,2278492,LOC124901166,plus,124901166,uncharacterized LOC124901166
NC_000005.10,2303720,2312201,LOC100506858,minus,100506858,uncharacterized LOC100506858
NC_000005.10,2426130,2430814,LOC124901167,minus,124901167,uncharacterized LOC124901167
NC_000005.10,2712591,2715237,LSINCT5,plus,101234261,long stress-induced non-coding transcript 5
NC_000005.10,2735635,2751677,IRX2,minus,153572,iroquois homeobox 2
NC_000005.10,2751893,2758578,IRX2-DT,plus,153571,IRX2 divergent transcript
NC_000005.10,2787251,2788608,LOC100130748,minus,100130748,3-hydroxyisobutyryl-Coenzyme A hydrolase pseudogene
NC_000005.10,2917854,2920528,LOC105374620,plus,105374620,uncharacterized LOC105374620
NC_000005.10,2926283,2935124,LOC107983966,plus,107983966,uncharacterized LOC107983966
NC_000005.10,2940708,2965527,LOC107984098,plus,107984098,uncharacterized LOC107984098
NC_000005.10,3036667,3042023,LOC105374621,plus,105374621,uncharacterized LOC105374621
NC_000005.10,3177835,3181232,LINC01377,plus,102467074,long intergenic non-protein coding RNA 1377
NC_000005.10,3417152,3536094,LINC01019,minus,285577,long intergenic non-protein coding RNA 1019
NC_000005.10,3452816,3461660,LINC02162,plus,105374624,long intergenic non-protein coding RNA 2162
NC_000005.10,3496372,3504004,LINC01017,minus,102467075,long intergenic non-protein coding RNA 1017
NC_000005.10,3595832,3601403,IRX1,plus,79192,iroquois homeobox 1
NC_000005.10,3605560,3618083,LOC107986399,plus,107986399,uncharacterized LOC107986399
NC_000005.10,3778400,3788064,LOC105374625,plus,105374625,uncharacterized LOC105374625
NC_000005.10,3961158,3964006,LOC105374626,plus,105374626,uncharacterized LOC105374626
NC_000005.10,4135645,4154142,LINC02063,plus,105374627,long intergenic non-protein coding RNA 2063
NC_000005.10,4436852,4440259,LOC124901168,minus,124901168,uncharacterized LOC124901168
NC_000005.10,4483928,4490557,LOC124901169,minus,124901169,uncharacterized LOC124901169
NC_000005.10,4730216,4867253,LOC107986400,minus,107986400,uncharacterized LOC107986400
NC_000005.10,4773481,4774865,LINC02114,plus,101929153,long intergenic non-protein coding RNA 2114
NC_000005.10,4866489,4868213,LOC105374629,plus,105374629,uncharacterized LOC105374629
NC_000005.10,4970336,4975280,LOC105374630,minus,105374630,uncharacterized LOC105374630
NC_000005.10,5034359,5070004,LINC01020,plus,340094,long intergenic non-protein coding RNA 1020
NC_000005.10,5069192,5078311,LINC02121,minus,105374631,long intergenic non-protein coding RNA 2121
NC_000005.10,5126046,5126337,RN7SKP73,plus,106480855,RN7SK pseudogene 73
NC_000005.10,5132085,5140054,ADAMTS16-DT,minus,101929176,ADAMTS16 divergent transcript
NC_000005.10,5140330,5320304,ADAMTS16,plus,170690,ADAM metallopeptidase with thrombospondin type 1 motif 16
NC_000005.10,5258550,5422129,LOC101929200,minus,101929200,uncharacterized LOC101929200
NC_000005.10,5375632,5376844,ALG3P1,minus,442131,ALG3 pseudogene 1
NC_000005.10,5395378,5395957,MTCO1P30,minus,107075170,MT-CO1 pseudogene 30
NC_000005.10,5395972,5396335,MTCO2P30,minus,107075195,MT-CO2 pseudogene 30
NC_000005.10,5396477,5396968,MTCO1P31,minus,107075171,MT-CO1 pseudogene 31
NC_000005.10,5422677,5490220,ICE1,plus,23379,interactor of little elongation complex ELL subunit 1
NC_000005.10,5688331,5693798,LOC105374634,plus,105374634,uncharacterized LOC105374634
NC_000005.10,5788278,5796273,LOC105374636,plus,105374636,uncharacterized LOC105374636
NC_000005.10,6289807,6290613,HMGB3P3,plus,100419949,high mobility group box 3 pseudogene 3
NC_000005.10,6310441,6337292,LINC02145,minus,401172,long intergenic non-protein coding RNA 2145
NC_000005.10,6371874,6378547,MED10,minus,84246,mediator complex subunit 10
NC_000005.10,6409200,6411746,LOC124900933,plus,124900933,uncharacterized LOC124900933
NC_000005.10,6448859,6496723,UBE2QL1,plus,134111,ubiquitin conjugating enzyme E2 Q family like 1
NC_000005.10,6449337,6471896,LOC105374639,plus,105374639,uncharacterized LOC105374639
NC_000005.10,6582136,6588500,LINC01018,plus,255167,long intergenic non-protein coding RNA 1018
NC_000005.10,6599239,6633044,NSUN2,minus,54888,NOP2/Sun RNA methyltransferase 2
