NC_000006.12,94943,95449,WBP1LP12,plus,106480327,WBP1L pseudogene 12
NC_000006.12,105919,106856,OR4F1P,minus,26685,olfactory receptor family 4 subfamily F member 1 pseudogene
NC_000006.12,109026,111100,LOC107986552,minus,107986552,uncharacterized LOC107986552
NC_000006.12,140264,148159,SEPTIN14P6,minus,107105278,septin 14 pseudogene 6
NC_000006.12,142230,145994,CICP18,plus,646070,capicua transcriptional repressor pseudogene 18
NC_000006.12,167607,170631,ANKRD18FP,minus,127379688,"ankyrin repeat domain 18F, pseudogene"
NC_000006.12,180395,187746,LOC105374869,plus,105374869,uncharacterized LOC105374869
NC_000006.12,181466,205484,LINC03066,minus,285766,long intergenic non-protein coding RNA 3066
NC_000006.12,230930,237134,LOC105374870,plus,105374870,uncharacterized LOC105374870
NC_000006.12,292487,351355,DUSP22,plus,56940,dual specificity phosphatase 22
NC_000006.12,391752,411443,IRF4,plus,3662,interferon regulatory factor 4
NC_000006.12,485154,693139,EXOC2,minus,55770,exocyst complex component 2
NC_000006.12,655939,657100,HUS1B,minus,135458,HUS1 checkpoint clamp component B
NC_000006.12,669080,670307,MARK2P18,minus,100421511,MARK2 pseudogene 18
NC_000006.12,727836,758380,LOC105374873,minus,105374873,uncharacterized LOC105374873
NC_000006.12,868498,876613,LOC101927691,plus,101927691,uncharacterized LOC101927691
NC_000006.12,911381,915423,LOC124901236,plus,124901236,uncharacterized LOC124901236
NC_000006.12,961003,1101332,LINC01622,minus,285768,long intergenic non-protein coding RNA 1622
NC_000006.12,1169810,1171909,LOC124901237,plus,124901237,uncharacterized LOC124901237
NC_000006.12,1186518,1186620,LOC124901532,plus,124901532,small nucleolar RNA U13
NC_000006.12,1284936,1294501,LOC105374879,minus,105374879,uncharacterized LOC105374879
NC_000006.12,1312098,1314758,FOXQ1,plus,94234,forkhead box Q1
NC_000006.12,1321209,1335753,LINC01394,minus,106144586,long intergenic non-protein coding RNA 1394
NC_000006.12,1389576,1395603,FOXF2,plus,2295,forkhead box F2
NC_000006.12,1390314,1390411,MIR6720,minus,102466720,microRNA 6720
NC_000006.12,1453278,1555286,LOC102723944,minus,102723944,uncharacterized LOC102723944
