NC_000010.11,11721,15576,LOC102723376,plus,102723376,uncharacterized LOC102723376
NC_000010.11,42526,44845,LOC124902360,plus,124902360,uncharacterized LOC124902360
NC_000010.11,46455,76621,TUBB8,minus,347688,tubulin beta 8 class VIII
NC_000010.11,79976,86245,IL9RP2,minus,439945,interleukin 9 receptor pseudogene 2
NC_000010.11,130088,254637,ZMYND11,plus,10771,zinc finger MYND-type containing 11
NC_000010.11,147830,148796,DDX20P1,minus,100421369,DEAD-box helicase 20 pseudogene 1
NC_000010.11,154831,154943,RNA5SP297,minus,106479003,"RNA, 5S ribosomal pseudogene 297"
NC_000010.11,242594,248903,LOC107984190,minus,107984190,uncharacterized LOC107984190
NC_000010.11,260172,272119,LOC107984191,minus,107984191,uncharacterized LOC107984191
NC_000010.11,274201,689668,DIP2C,minus,22982,disco interacting protein 2 homolog C
NC_000010.11,282036,282125,RNA5SP298,minus,106480761,"RNA, 5S ribosomal pseudogene 298"
NC_000010.11,335025,341192,LOC124902362,minus,124902362,uncharacterized LOC124902362
NC_000010.11,430239,430504,RN7SL754P,minus,106479497,"RNA, 7SL, cytoplasmic 754, pseudogene"
NC_000010.11,625172,654432,LOC124902361,minus,124902361,uncharacterized LOC124902361
NC_000010.11,628564,631255,LOC101930421,plus,101930421,uncharacterized LOC101930421
NC_000010.11,641689,641778,MIR5699,minus,100847086,microRNA 5699
NC_000010.11,650035,669575,DIP2C-AS1,plus,414235,DIP2C antisense RNA 1
NC_000010.11,650035,669575,LOC124900286,plus,124900286,putative uncharacterized protein DIP2C-AS1
NC_000010.11,806914,988341,LARP4B,minus,23185,La ribonucleoprotein 4B
NC_000010.11,931991,936089,LOC124902363,plus,124902363,keratinocyte proline-rich protein-like
NC_000010.11,933026,942743,LARP4B-DT,plus,101927762,LARP4B divergent transcript
NC_000010.11,988434,1019932,GTPBP4,plus,23560,GTP binding protein 4
NC_000010.11,1018910,1025859,IDI2,minus,91734,isopentenyl-diphosphate delta isomerase 2
NC_000010.11,1022637,1044201,IDI2-AS1,plus,55853,IDI2 antisense RNA 1
NC_000010.11,1039152,1056704,IDI1,minus,3422,isopentenyl-diphosphate delta isomerase 1
NC_000010.11,1056385,1132372,WDR37,plus,22884,WD repeat domain 37
NC_000010.11,1155429,1159762,LOC105376344,minus,105376344,uncharacterized LOC105376344
NC_000010.11,1159768,1164672,LINC00200,plus,399706,long intergenic non-protein coding RNA 200
NC_000010.11,1177313,1737525,ADARB2,minus,105,adenosine deaminase RNA specific B2 (inactive)
NC_000010.11,1359609,1361951,LOC105376342,plus,105376342,uncharacterized LOC105376342
NC_000010.11,1406482,1411212,LOC124902364,plus,124902364,uncharacterized LOC124902364
NC_000010.11,1526630,1557008,ADARB2-AS1,plus,642394,ADARB2 antisense RNA 1
NC_000010.11,1743613,1772289,LOC105376345,minus,105376345,uncharacterized LOC105376345
NC_000010.11,1971782,1990380,LOC105376346,plus,105376346,uncharacterized LOC105376346
NC_000010.11,2005473,2014348,LINC00700,minus,282980,long intergenic non-protein coding RNA 700
NC_000010.11,2076019,2076089,MIR6072,minus,102465944,microRNA 6072
NC_000010.11,2098167,2098269,RNU6-889P,plus,106480402,"RNA, U6 small nuclear 889, pseudogene"
NC_000010.11,2169140,2189544,LINC02662,minus,105376348,long intergenic non-protein coding RNA 2662
NC_000010.11,2199387,2199488,RNU6-576P,plus,106479821,"RNA, U6 small nuclear 576, pseudogene"
NC_000010.11,2209227,2225470,LOC107984168,plus,107984168,uncharacterized LOC107984168
NC_000010.11,2300319,2315074,LINC00701,minus,399708,long intergenic non-protein coding RNA 701
NC_000010.11,2318427,2325108,LOC105376349,plus,105376349,uncharacterized LOC105376349
NC_000010.11,2446253,2501462,LINC02645,minus,105376351,long intergenic non-protein coding RNA 2645
NC_000010.11,2497765,2502169,LOC107983989,minus,107983989,uncharacterized LOC107983989
NC_000010.11,2501908,2618741,LOC105376350,plus,105376350,uncharacterized LOC105376350
NC_000010.11,2976350,2986444,LOC105376352,minus,105376352,uncharacterized LOC105376352
NC_000010.11,3042536,3047111,LOC124902532,minus,124902532,uncharacterized LOC124902532
NC_000010.11,3052494,3066933,PFKP-DT,minus,101927824,PFKP divergent transcript
NC_000010.11,3066570,3067348,LOC124902536,plus,124902536,wiskott-Aldrich syndrome protein family member 1-like
NC_000010.11,3067548,3136805,PFKP,plus,5214,"phosphofructokinase, platelet"
NC_000010.11,3134104,3134298,SNORD142,plus,106633806,"small nucleolar RNA, C/D box 142"
NC_000010.11,3137727,3172841,PITRM1,minus,10531,pitrilysin metallopeptidase 1
NC_000010.11,3141601,3148629,PITRM1-AS1,plus,100507034,PITRM1 antisense RNA 1
NC_000010.11,3232264,3258897,LINC02668,minus,105376354,long intergenic non-protein coding RNA 2668
NC_000010.11,3249014,3253354,LOC105376353,plus,105376353,mucin-5AC-like
NC_000010.11,3270073,3277703,LOC124902537,minus,124902537,uncharacterized LOC124902537
NC_000010.11,3276717,3282310,LOC107987146,plus,107987146,uncharacterized LOC107987146
NC_000010.11,3305123,3314002,LOC105376356,minus,105376356,uncharacterized LOC105376356
NC_000010.11,3317115,3320810,LOC124902565,minus,124902565,uncharacterized LOC124902565
NC_000010.11,3318695,3750764,LOC105376360,plus,105376360,uncharacterized LOC105376360
NC_000010.11,3391701,3397355,LOC105376358,minus,105376358,uncharacterized LOC105376358
NC_000010.11,3397495,3398434,LOC105376357,plus,105376357,uncharacterized LOC105376357
NC_000010.11,3433512,3502838,LINC02669,minus,101927880,long intergenic non-protein coding RNA 2669
NC_000010.11,3449634,3501192,LOC124902538,plus,124902538,uncharacterized LOC124902538
NC_000010.11,3483547,3491642,LOC107984192,plus,107984192,uncharacterized LOC107984192
NC_000010.11,3525614,3532196,LOC124902539,plus,124902539,uncharacterized LOC124902539
NC_000010.11,3637587,3647309,LOC107984193,minus,107984193,uncharacterized LOC107984193
NC_000010.11,3751827,3755297,LOC124902540,minus,124902540,uncharacterized LOC124902540
NC_000010.11,3756581,3758050,LOC105376361,minus,105376361,uncharacterized LOC105376361
NC_000010.11,3760302,3769320,LOC105376363,plus,105376363,uncharacterized LOC105376363
NC_000010.11,3775996,3785209,KLF6,minus,1316,KLF transcription factor 6
NC_000010.11,3806718,3808517,LOC105376364,plus,105376364,uncharacterized LOC105376364
NC_000010.11,3833950,3834728,LINC02639,plus,105376365,long intergenic non-protein coding RNA 2639
NC_000010.11,3874128,3875328,LOC124902541,minus,124902541,uncharacterized LOC124902541
NC_000010.11,3912023,3935812,LINC02660,plus,101927904,long intergenic non-protein coding RNA 2660
NC_000010.11,3942946,3949357,LOC105376367,plus,105376367,uncharacterized LOC105376367
NC_000010.11,3991160,3991259,MIR6078,plus,102464829,microRNA 6078
NC_000010.11,4024922,4084250,LOC107984195,plus,107984195,uncharacterized LOC107984195
NC_000010.11,4149569,4174457,LOC105376368,plus,105376368,uncharacterized LOC105376368
NC_000010.11,4206876,4243912,LINC00702,minus,100652988,long intergenic non-protein coding RNA 702
NC_000010.11,4247046,4256851,LOC105376369,plus,105376369,uncharacterized LOC105376369
NC_000010.11,4334458,4336815,LOC105376370,plus,105376370,uncharacterized LOC105376370
NC_000010.11,4369184,4370685,LOC105376371,minus,105376371,uncharacterized LOC105376371
NC_000010.11,4384214,4406350,LOC105376372,minus,105376372,uncharacterized LOC105376372
NC_000010.11,4384246,4410612,LINC00703,plus,100507059,long intergenic non-protein coding RNA 703
NC_000010.11,4514952,4515057,RNU6-163P,plus,106479638,"RNA, U6 small nuclear 163, pseudogene"
NC_000010.11,4650185,4678070,MANCR,minus,100216001,mitotically associated long non coding RNA
NC_000010.11,4656156,4662419,LINC00705,plus,338588,long intergenic non-protein coding RNA 705
NC_000010.11,4671531,4689309,LOC105376373,plus,105376373,uncharacterized LOC105376373
NC_000010.11,4706029,4766493,LOC105376375,minus,105376375,uncharacterized LOC105376375
NC_000010.11,4706068,4721286,LOC107984197,plus,107984197,uncharacterized LOC107984197
NC_000010.11,4757448,4764044,LOC105376374,minus,105376374,uncharacterized LOC105376374
NC_000010.11,4824973,4873237,AKR1E2,plus,83592,aldo-keto reductase family 1 member E2
NC_000010.11,4871667,4916273,AKR1C6P,minus,389932,"aldo-keto reductase family 1 member C6, pseudogene"
NC_000010.11,4963415,4983283,AKR1C1,plus,1645,aldo-keto reductase family 1 member C1
NC_000010.11,4969813,4972661,LOC124902365,minus,124902365,uncharacterized LOC124902365
NC_000010.11,4987775,5018000,AKR1C2,minus,1646,aldo-keto reductase family 1 member C2
NC_000010.11,4995809,4999517,LOC101928051,plus,101928051,uncharacterized LOC101928051
NC_000010.11,5033067,5080971,LOC107984198,plus,107984198,uncharacterized LOC107984198
NC_000010.11,5048781,5107686,AKR1C3,plus,8644,aldo-keto reductase family 1 member C3
NC_000010.11,5065554,5072969,LOC124902366,minus,124902366,uncharacterized LOC124902366
NC_000010.11,5093408,5093543,LOC124900291,minus,124900291,U8 small nucleolar RNA
NC_000010.11,5115813,5185150,AKR1C8,minus,340811,aldo-keto reductase family 1 member C8
NC_000010.11,5196837,5218949,AKR1C4,plus,1109,aldo-keto reductase family 1 member C4
NC_000010.11,5206702,5208061,ARL4AP3,plus,107984161,ADP ribosylation factor like GTPase 4A pseudogene 3
NC_000010.11,5265989,5271236,LINC02561,minus,110806285,long intergenic non-protein coding RNA 2561
NC_000010.11,5275206,5285925,AKR1C7P,minus,648947,"aldo-keto reductase family 1 member C7, pseudogene"
NC_000010.11,5304380,5304901,RPL26P28,minus,100130983,ribosomal protein L26 pseudogene 28
NC_000010.11,5364966,5374692,UCN3,plus,114131,urocortin 3
NC_000010.11,5393101,5404828,TUBAL3,minus,79861,tubulin alpha like 3
NC_000010.11,5412557,5459056,NET1,plus,10276,neuroepithelial cell transforming 1
NC_000010.11,5498697,5499570,CALML5,minus,51806,calmodulin like 5
NC_000010.11,5514244,5526246,CALML3-AS1,minus,100132159,CALML3 antisense RNA 1
NC_000010.11,5524961,5526771,CALML3,plus,810,calmodulin like 3
NC_000010.11,5549618,5552077,LOC105376380,minus,105376380,uncharacterized LOC105376380
NC_000010.11,5563161,5566881,LOC105376381,minus,105376381,uncharacterized LOC105376381
NC_000010.11,5594984,5596118,LASTR,minus,105376382,lncRNA associated with SART3 regulation of splicing
NC_000010.11,5607604,5610665,LINC02678,minus,105376383,long intergenic non-protein coding RNA 2678
NC_000010.11,5616618,5618208,LINC02677,minus,102723629,long intergenic non-protein coding RNA 2677
NC_000010.11,5624397,5633025,LOC107984199,minus,107984199,uncharacterized LOC107984199
NC_000010.11,5631477,5631755,RN7SL445P,plus,106481044,"RNA, 7SL, cytoplasmic 445, pseudogene"
NC_000010.11,5638867,5666595,ASB13,minus,79754,ankyrin repeat and SOCS box containing 13
NC_000010.11,5684838,5763740,TASOR2,plus,54906,transcription activation suppressor family member 2
